class name: scp 	 label: 0 	 no. packet: 7000
class name: skype 	 label: 1 	 no. packet: 7000
class name: sftp 	 label: 2 	 no. packet: 7000
class name: aimchat 	 label: 3 	 no. packet: 7000
class name: facebook 	 label: 4 	 no. packet: 7000
class name: ftps 	 label: 5 	 no. packet: 7000
class name: netflix 	 label: 6 	 no. packet: 7000
class name: icq 	 label: 7 	 no. packet: 7000
class name: hangouts 	 label: 8 	 no. packet: 7000
class name: spotify 	 label: 9 	 no. packet: 7000
class name: gmail 	 label: 10 	 no. packet: 7000
class name: voipbuster 	 label: 11 	 no. packet: 7000
class name: bittorrent 	 label: 12 	 no. packet: 7000
class name: youtube 	 label: 13 	 no. packet: 7000
class name: email 	 label: 14 	 no. packet: 7000
class name: vimeo 	 label: 15 	 no. packet: 7000
Initial val. accuracy on unseen test data (not validation dataset): 95.9107%
Random Seed: 2024
-------------------- Start searching for the pruning and quantization policies ----------------------------------------
Saving state_dict checkpoint with masks for finetuning at networks/quantized_models/iscx2016vpn/CNN1D_TrafficClassification_iscx2016vpn.pt
Saving best model in onnx at networks/quantized_models/iscx2016vpn/model.onnx
Best accuracy is 51.10% with FLOPs reduction of 86.673665% from baseline model
Episode 1 	 Avg length: 0 	 Avg reward: 51 	 Elapsed time 6.364
Epoches 5 	 loss: 0.5211646556854248 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 299 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.100
Episode 300 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.987
Episode 301 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.932
Episode 302 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.975
Episode 303 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.989
Episode 304 	 Avg length: 0 	 Avg reward: 16 	 Elapsed time 5.005
Episode 305 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.930
Episode 306 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.977
Episode 307 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.987
Episode 308 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.925
Episode 309 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.986
Episode 310 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.971
Episode 311 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.992
Episode 312 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.931
Episode 313 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.011
Episode 314 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.992
Episode 315 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.983
Episode 316 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.927
Episode 317 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.995
Episode 318 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.978
Episode 319 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.914
Episode 320 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.978
Episode 321 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.985
Episode 322 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.974
Episode 323 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.932
Episode 324 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.982
Episode 325 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.994
Episode 326 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.987
Episode 327 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.925
Episode 328 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.979
Episode 329 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.993
Episode 330 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.930
Episode 331 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.978
Episode 332 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.993
Episode 333 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.976
Episode 334 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.936
Episode 335 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.967
Episode 336 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.986
Episode 337 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.997
Episode 338 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.944
Episode 339 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.979
Episode 340 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.983
Episode 341 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.928
Episode 342 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.980
Episode 343 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.986
Episode 344 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.978
Episode 345 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.920
Episode 346 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.984
Episode 347 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.985
Episode 348 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.988
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.4468942880630493 	 
Epoches 5 	 loss: 0.4468942880630493 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 349 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.036
Episode 350 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 5.003
Episode 351 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.993
Episode 352 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.941
Episode 353 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.983
Episode 354 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.990
Episode 355 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.993
Episode 356 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.918
Episode 357 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.993
Episode 358 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.977
Episode 359 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.932
Episode 360 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.988
Episode 361 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.983
Episode 362 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 4.988
Episode 363 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.932
Episode 364 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.977
Episode 365 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 5.000
Episode 366 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.998
Episode 367 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.936
Episode 368 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.979
Episode 369 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.979
Episode 370 	 Avg length: 0 	 Avg reward: 15 	 Elapsed time 4.923
Episode 371 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 5.039
Episode 372 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.936
Episode 373 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.991
Episode 374 	 Avg length: 0 	 Avg reward: 15 	 Elapsed time 4.987
Episode 375 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.992
Episode 376 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.927
Episode 377 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.976
Episode 378 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.978
Episode 379 	 Avg length: 0 	 Avg reward: 16 	 Elapsed time 4.930
Episode 380 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.982
Episode 381 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.967
Episode 382 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.987
Episode 383 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.927
Episode 384 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.981
Episode 385 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 5.016
Episode 386 	 Avg length: 0 	 Avg reward: 17 	 Elapsed time 5.005
Episode 387 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.933
Episode 388 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.981
Episode 389 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.986
Episode 390 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.936
Episode 391 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 5.008
Episode 392 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 5.007
Episode 393 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.990
Episode 394 	 Avg length: 0 	 Avg reward: 15 	 Elapsed time 4.927
Episode 395 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.989
Episode 396 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.982
Episode 397 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.994
Episode 398 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.914
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.4720936119556427 	 
Epoches 5 	 loss: 0.4720936119556427 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 399 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 5.086
Episode 400 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.982
Episode 401 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.934
Episode 402 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.980
Episode 403 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.981
Episode 404 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.999
Episode 405 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.917
Episode 406 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.977
Episode 407 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.984
Episode 408 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.981
Episode 409 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.920
Episode 410 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.989
Episode 411 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.987
Episode 412 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.928
Episode 413 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.999
Episode 414 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.990
Episode 415 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.985
Episode 416 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.928
Episode 417 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.984
Episode 418 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.985
Episode 419 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.991
Episode 420 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.922
Episode 421 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.978
Episode 422 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.977
Episode 423 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.915
Episode 424 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.970
Episode 425 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 5.007
Episode 426 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.973
Episode 427 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.938
Episode 428 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.996
Episode 429 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.986
Episode 430 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.982
Episode 431 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.931
Episode 432 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.992
Episode 433 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.984
Episode 434 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.937
Episode 435 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 5.000
Episode 436 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.996
Episode 437 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.975
Episode 438 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.904
Episode 439 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.982
Episode 440 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.990
Episode 441 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.936
Episode 442 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.992
Episode 443 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.988
Episode 444 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.979
Episode 445 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.933
Episode 446 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.987
Episode 447 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.983
Episode 448 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.989
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.4786838889122009 	 
Epoches 5 	 loss: 0.4786838889122009 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 449 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 5.089
Episode 450 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.922
Episode 451 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.978
Episode 452 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.981
Episode 453 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.968
Episode 454 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.914
Episode 455 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.972
Episode 456 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.979
Episode 457 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.913
Episode 458 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.987
Episode 459 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.970
Episode 460 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.972
Episode 461 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.925
Episode 462 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.973
Episode 463 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.980
Episode 464 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.974
Episode 465 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.913
Episode 466 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.978
Episode 467 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.975
Episode 468 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.924
Episode 469 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 5.047
Episode 470 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.931
Episode 471 	 Avg length: 0 	 Avg reward: 5 	 Elapsed time 4.976
Episode 472 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.985
Episode 473 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.969
Episode 474 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.908
Episode 475 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.988
Episode 476 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.992
Episode 477 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.920
Episode 478 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.979
Episode 479 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.968
Episode 480 	 Avg length: 0 	 Avg reward: 17 	 Elapsed time 4.978
Episode 481 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.911
Episode 482 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.989
Episode 483 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.983
Episode 484 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 4.961
Episode 485 	 Avg length: 0 	 Avg reward: 15 	 Elapsed time 4.903
Episode 486 	 Avg length: 0 	 Avg reward: 14 	 Elapsed time 4.966
Episode 487 	 Avg length: 0 	 Avg reward: 15 	 Elapsed time 4.963
Episode 488 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.899
Episode 489 	 Avg length: 0 	 Avg reward: 13 	 Elapsed time 4.963
Episode 490 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.959
Episode 491 	 Avg length: 0 	 Avg reward: 6 	 Elapsed time 4.965
Episode 492 	 Avg length: 0 	 Avg reward: 11 	 Elapsed time 4.909
Episode 493 	 Avg length: 0 	 Avg reward: 10 	 Elapsed time 4.979
Episode 494 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.952
Episode 495 	 Avg length: 0 	 Avg reward: 4 	 Elapsed time 4.964
Episode 496 	 Avg length: 0 	 Avg reward: 12 	 Elapsed time 4.896
Episode 497 	 Avg length: 0 	 Avg reward: 9 	 Elapsed time 4.962
Episode 498 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 4.989
-*-*-*-*-*-*-*-*-*-* start training the RL agent -*-*-*-*-*-*-*-*-*-*
Epoches 0 	 loss: 0.4506243169307709 	 
Epoches 5 	 loss: 0.4506243169307709 	 
-*-*-*-*-*-*-*-*-*-* start search the pruning policies -*-*-*-*-*-*-*-*-*-*
Episode 499 	 Avg length: 0 	 Avg reward: 8 	 Elapsed time 5.011
Episode 500 	 Avg length: 0 	 Avg reward: 7 	 Elapsed time 4.982
